track_id,track_name,artist_name
3vooOYHU0Fi3ViCG7Ozh0Y,W.D.Y.W.F.M?,The Neighbourhood
0mGjx7RlO48qjGczwsfNu3,Last Night,GRAACE
4v8GJxLdvUiN7R31cKcmNL,Broken Things,Matthew West
2WwwfnTUm4yUK8stRMPd7V,Pink Youth,Yuna
0Cgd3CK6D2hhbwmLRvtscH,Make It Wit Chu,Queens of the Stone Age
0UE0RhnRaEYsiYgXpyLoZc,Hallucinations,dvsn
3wv9jIR1DAGxTRMm1kH6GL,Sweet Time,Raveena
0ZEeEZnZ496lE6kN7bmSrp,Until The End,Breaking Benjamin
464HG7mt7NNKtKY0Hco8Y8,For You,Staind
6cZ7aS2UC3hfUyqJhwHb4G,Grave,Summer Walker
6XGddj522FQRHXEhBtjiJu,Strobelite (feat. Peven Everett),Gorillaz
5bj2XmbAU0WCGI14P4LsON,Sunshine Girl - Demo,Jakob Ogawa
1To829onYmL63wLNtU7Zm8,4 Leaf Clover (feat. Steve Lacy),Ravyn Lenae
4fjzDf54eBNOlW45mNe14U,Souk Eye,Gorillaz
6ohzjop0VYBRZ12ichlwg5,Honey,Raveena
6NqbN00vLmWfrQSx2wjD4z,Hurry,Teyana Taylor
6VzV6RI7641o57TuqfGRpj,Psycho,System Of A Down
7Gpr3kKk4BMgItz6UbI73q,Road Trippin',Red Hot Chili Peppers
1UJNbgfTzG1gZZTWFJdMf1,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),Gorillaz
30eW6IlBK3wCwcB8TsPXua,Hip 2 Da Game,Lord Finesse
3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,Natalia Lafourcade
7iiCkRk5dmaITzTqskI0om,DGAF,Noah Slee
2SYvX2G6D5SD6BpijIOBpG,Things Happen,Dawes
2q4cLqUTbjtvlXIcaa85TA,Facetime,Ari Lennox
56vMywhKow2JM8lW6iLn7x,Blessings,Lecrae
3G9zeErd0kMx012kmYUrm7,Lose My Cool,Amber Mark
3f3HHRPF5vAo90GwdpDMaQ,Because I’m Me,The Avalanches
1IRELSd0k5ycjtvPUlUEXI,Something to Feel,Mac Ayres
7u93rCmIM9mBoT4mvfUBTZ,Had Enough,Breaking Benjamin
4PvD06Pmbm2rHG2JjSlElF,Beggin For Thread,BANKS
4oPNN7syJYSjzDhRerF966,Untitled (How Does It Feel),D'Angelo
10rQfurCgh2QMuaJrzNhgF,Save Your Breath,Five Finger Death Punch
6cC9RY7MoUx5z3aHjDTNI6,Never Let Me Go,Florence + The Machine
1FldaNEv6PQQetkRwB9DLR,Attention - Recorded at Woodshed Recording Malibu,Hunter Hayes
6MeSDfZgtjw7k9QgdLxbNI,Light Up Or Leave Me Alone,Traffic
7APu28G8rBFxpe6w50D9WP,Some Town Somewhere,Kenny Chesney
0sAZEGLK6OU4VAWC9puWgh,I'm In,Keith Urban
5FswubJV9JkSOsumQsqAy0,Back When I Knew It All,Montgomery Gentry
6IZIEhCq9crPjl2jGUvELS,Save It For A Rainy Day,The Jayhawks
5DVvit3Aym2yOj9XXdQeuj,Smithsonian,The Avett Brothers
4QS2fll5MUU5yehgTGh9BN,How to Be Single,Jimmie Allen
7kBgZQP85cQBKKDTmjcDf3,Wayside/Back in Time,Gillian Welch
7pEZg5eWtQxsVFpMj1Nh6D,Roots and Wings,Miranda Lambert
6iXR53HZcqavpFeSsPldXI,Back Porch,Dierks Bentley
3ajCj2432Q1WSv5QC6C31F,If I Could Only Fly,Blaze Foley
0GneFCOVzvi6ok0oRC7Kfu,Start a Band (with Keith Urban),Brad Paisley
1srZuICifyjt9Yg2DA8Mkj,(I Wouldn't Go There) If I Were You,Cody Johnson
1XlQxeWceOaAtmOKxM6YgZ,Love In A College Town,Luke Bryan
2E2c5EcxX9o1nMPcQbHEw5,Tennessee Tilt,Upchurch
73fxBHwd8sLpuumEIon1kN,To Be Loved by a Woman,Keith Whitley
0EHDEzu14gcx4Z3hOYVpTn,Whiskey River - Live,Willie Nelson
16OmRMANkVA9JRbDBPc3cA,Rap Devil (Speed Demon),Seckond Chaynce
7pmQ1repUoMbViMlPrZyuD,Dreams I'll Never See,Molly Hatchet
3cq6mwsjgygbwRIi9wVPGv,Mr. Bojangles - Remastered 2001,Nitty Gritty Dirt Band
2RK2lnWzWhdXzPP5scd78T,Six Pack Lines,Cole Swindell
6GIrDziF3se00DNPxDJWHR,Whisper My Name,Randy Travis
0Pj9cTJcWbrDPjtCKx4Ody,Present Without A Bow,Kacey Musgraves
1k8aOPSd54EREmgEGhCMtP,Santa Baby,Kellie Pickler
5TNM6Qk1luDmK2BxUtOEdH,Between the Devil and Me,Alan Jackson
1fYxi9x6zOPDaAJX58k5H2,Breaking Down,Mini Thin
31Q84a7UanVaTSrnFsFypj,Blue Bayou - Remastered LP Version,Linda Ronstadt
3DIfeSdC0hxvwCpePzyPJH,All of a Sudden,Josh Abbott Band
3Xl5apC8UhqZ1FZ7u3HHfO,A Little Past Little Rock,Lee Ann Womack
2gFXQQ7dDY4lquHpUNeDTM,Debris,Faces
0DcBU93zLXGRdPPbUnP1iS,Swept Away,The Avett Brothers
1pflhbn3DtPKmecZRd1aPT,Beer Run (Extended) - Live,Todd Snider
7Gp5byEJsOSHXXtPf7VmdB,These are the Good Days,Parmalee
7jcXqja4RfQNjzpgUhjYGz,Jet Black Pontiac,Chase Bryant
6zBvnHbKJgNxZgJQdNfupl,I Want To Stroll Over Heaven With You,Alan Jackson
4idn6RrwyWUrx936YeyK58,Sittin' on a Tailgate,JJ Lawhorn
6NwgkzETzoEoScCJVBE2qn,Runnin' out of Air,Love and Theft
2BGNomqCxEDcXyxf8bg27k,Eight Miles High,The Byrds
2ocyPDgdR4gZ63zVfTdPe7,Wouldn't It Be Great?,Loretta Lynn
629TAjfFRi1ealJowp24bo,"Touch Me I'm Going To Scream, Pt. 2",My Morning Jacket
5PyA2avguoJ2n2U42Y9GXS,My Love,Little Texas
7ehEwuAA8c3oE4DmjCrjQI,Put Your Weights Away!,Mbest11x
28EK7qsobexG3NJRrTE4tc,Are You Alright?,Lucinda Williams
2USm1KtTaWPfzKsINe7tZI,She,Darius Rucker
2nGqC5b7NGZF4ic74E4NAx,They Don't Make Em Like They Used To,Aaron Watson
2uUhWqoiyp1wKJC81vKaJ4,I Gotta Get Drunk,George Jones
19bOTe6YIbLkO3aAokHKzB,Beautiful Every Time,Lee Brice
7pE3xCbi3P4OyHWzONRZwB,Oh Lonesome Me,Don Gibson
3fJCTime9pAkyQ5oyj0tIE,Heart Like a Levee,Hiss Golden Messenger
39m6vOwUEgjErRnsm93wu2,Wooden Ships - Remastered,"Crosby, Stills & Nash"
5jjxfDjxb29eI1UbZTnLCv,Big City,Logan Mize
4hLk7Bjz1XJWNDiqovvgBW,Sylvia's Mother,Dr. Hook
7oDSnN4SFREyLxtUhGF6s5,Come On Get Higher - Live,Sugarland
4imYTftUBGtMP4DKfJRYyf,Heartaches By the Number,Ray Price
78GAT649ad19quwcuiuMQs,Dear God - Recorded at Woodshed Recording Malibu,Hunter Hayes
3CCadYCbIBARPHRWN862pt,Room 205,Chase Rice
00bG1RjQJbmBQqXMTnLnia,Quiet Your Mind,Zac Brown Band
4hcNGsiVC4bJRrucc6BAU1,One Big Holiday,My Morning Jacket
4anNLw0cugMRGKNTFxh9lN,Amen Amigo,Aaron Watson
15bzUwwD1AXJ3F5oxzl1sY,Here,Rascal Flatts
3yQkheYAcbBWAJekoOi1oC,Party Song,Dustin Lynch
18aImFRizYHe2MwD5EDWZh,Numb,Aftertheparty
1SlMYQmLe0yNEvBIfaPTAW,Ich will,Rammstein
6FFwt1ea9hJ4MfMQLywahm,Anthem For The Underdog,12 Stones
0ydgFPcYrxaHgVuLd17mjh,Salute Your Solution,The Raconteurs
2x24uEfWPzORC6r7FdjBFz,Young Liars,TV On The Radio
5AdhyCxxguV1wXde1vqgWC,BROKEN GIRLS,Saba
76Ug1q4l6rGwJ2ubV5wh3X,All Alone,Gorillaz
6t8GevE5R0ciW06AujEXXr,Egyptian Luvr (feat. Aminé and Dana Williams),Rejjie Snow
27msmgcdSRniJHfocEf6EH,Pet,A Perfect Circle
2TUdxbIF3rpY887d8m0ZGV,Baby,Ariel Pink
6kblAEj0T0312fv5QWsXzo,Congratulations,MGMT
63LJjsJuqZgQyYibMXn9ku,When We Love,Jhene Aiko
05l63xRmIhBCYmGSPFOhyE,Turning Away,Sum 41
4AQ3WZrtQkU1TCFrt61cNV,Dante's Creek,THEY.
6qNSq6OKjNgXAn3Kj9HBKf,Burn The Ships,for KING & COUNTRY
3ggvoFaWTbh3ZfOg05vrh0,Yours,Alina Baraz
5SAEMjVQbmin3g7b0RG6me,5 Minutes Alone,Pantera
32zMAD8gEAa0GHQohdzBh8,Swallowed,Bush
3uSSjnDMmoyERaAK9KvpJR,Too Deep,dvsn
4yb3ikgJkgBNTSkGm2Lvhz,Waking Up The Giants,Grizfolk
0301nLjG0ti26rx5ZmfqtP,Scenario - LP Mix,A Tribe Called Quest
6OocN63GLU7NF0wHdewhID,Invisible,Linkin Park
5mB0MGsRfKZALHrXjnktCK,La Célula Que Explota,Caifanes
5NHTtXGCdO7ul16xr0q93w,Here to Stay,Korn
7AimHQrOUoUTYbVX87D3Zl,96 Quite Bitter Beings,CKY
0KefTgKt7yjGkKPyO7yryV,Sunrise,Ryan Bingham
2V8OJ8i3WBh4Los9wG6OKQ,Learn Ya,6LACK
51HpNM8RKewP5PAuBLqXwy,All American Nightmare,Hinder
2v9TxPdblHMBRir1y9uIqw,If This Is Love,Xavier Omär
11FvComd16zZX61DrlP3o1,Do Your Worst,Rival Sons
6lrDckuosGpwEHtm1hHBcf,November Has Come,Gorillaz
2VGDntFPvgvqSiUf9ITEfW,Someone Great,LCD Soundsystem
28UP90XhjCovLtieduYr9P,Mi Buen Amor,Mon Laferte
0RC23Ua9z3HUD9ssrX2VGj,Lake Zurich,Gorillaz
7E9URUZz4m38M4t7yME5oU,Straight Jacket,Theory of a Deadman
4r8BzCnB6mDdPcJuSmSovv,Alone / EA6,6LACK
20DcrlNK0NcRknbX4wcEO4,Luchini AKA This Is It,Camp Lo
2YJNoQKf1MPwlInwFPw28P,I Hope You're Happy,Blue October
454I78HEySdcHE8fcVabTb,Amsterdam,Nothing But Thieves
0iHA83002w19QxhOIixKDy,Oh My Dear Lord,The Unlikely Candidates
4cExQhQ0i34yZcoDsHFMV6,Die For You,Starset
0I8x68KiTOvx1VGDJLXzGO,Dead-Bird,McCafferty
6P0dI2yAf2cmg4UrCcStwE,Waiting For You,Grizfolk
0S8mtofOXVslUNzpHLuPW0,Brown,Kyle Dion
6gSKswfcoWvaadqvuMF3Y7,Colours,Grouplove
6pLko0BJo4OmvbmPbLURsl,Graduate,Third Eye Blind
0Q8A7MPsoFg72xcVFBsS8Q,LOGOUT,Saba
4ZlPVhinICufu9rXz65CcK,War Is the Answer,Five Finger Death Punch
1rW2nkUbmKD2MC22YrU8cX,Whoa,Earl Sweatshirt
2RCp9QBnFSxdKe8RD4xF8s,Momentz (feat. De La Soul),Gorillaz
4Z9npQ93MrnIkRcTBKwSa3,Looks,Steve Lacy
6oNvmplQGUkmAh441Teows,I Touch Myself,Divinyls
0Ot6e3wYVQQ1Us9PM977jE,A Little Death,The Neighbourhood
6kUZRNGYywoULRpI2QpI6t,Scripture,6LACK
2O2ii9OPZYh1NBXo9FtE0Y,Check My Brain,Alice In Chains
6jypaMkKsoc5npsVzxhksl,Fertilizer,Frank Ocean
2TyCAfhwu5tRqFW8VnGMIL,Don't Touch My Hair,Solange
6bdt0GYvmh3lCMfZOMswfE,Let the Sparks Fly,Thousand Foot Krutch
71AMvL4Fey4MwxQShk4VBR,Luz De Dia,Los Enanitos Verdes
4hAhyE1iL07EIUJnqw2bsV,Welcome To Your Life,Grouplove
66q3yNMEO2tOsiFny1IPQW,Old Friends,Pinegrove
1k0FCgVwb1jZR57ESOWUVa,It Only Hurts,Default
1K1b1rPjbbam1NXUPg4VrK,Lullaby,UMI
3GSMdtJphymHEsR8K9jT5Q,Locos,León Larregui
2voWPWlDfIthC6GUjaIQyV,Creature Comfort,Arcade Fire
1O9DWF3578RHMxZg2nLPeM,Disillusioned,A Perfect Circle
0IJK096XrKQd14Q6fNqW0e,Sorcererz,Gorillaz
34bimdZj8GMHEt8BiKVmie,Open Your Eyes,Disturbed
5Xhsf1DLA9j2pVyCbqjkLh,Ordinary,UMI
597GRV7fJ030diN3BTWpKS,Unfinished,Mandisa
0is4yL58CcQ4Gv4WgTGr9N,Gunfight,Sick Puppies
5tkcQeBaeM1ZoNs2YUOmnz,Same Damn Life,Seether
00KfIFi2TpAaQGPbRbFbKJ,IN MY REMAINS,Linkin Park
4dzbGvxqQ1DsF6m6RUlPwg,Pedigree,Ari Lennox
7uSsHbBFFAnkRQR1rDwP3L,Black Betty - Edit,Spiderbait
10SUWedx0zohs8M3OJpnA7,Get Away,The Internet
516V4vS25xnGdVgkBWO6Wf,Since I Left You,The Avalanches
3Jc6X15OZCCyhGSHBF4hwB,House Of Cards,Radiohead
4gacG0EFSqvgVXEbPX8gCY,Killing Strangers,Marilyn Manson
2DFRFqWNahKtFD112H2iEZ,Do You Realize??,The Flaming Lips
2073QOEC8rBtSyTsRyaWiP,I Can Change,LCD Soundsystem
3C57ewlHARCVqeH3KiYkma,Sober,Mahalia
08Pzeh9Z5xZCe6UVK7nlHf,Broken Hallelujah,The Afters
7mT18fNXm6POvbqt4Nd91A,Nobody Knows,The Driver Era
7N3c9CKUmRqrt3dDvGWBWG,Gotta Get Up - Interlude,Kali Uchis
2vH5Fy44mcCDUrUk0XbvfH,This Calling,All That Remains
0WWUC8RjWvuBTkiiFDxyQf,WALKING ON WATER,NEEDTOBREATHE
4t5Zj9I7WDYFaYlSif13lV,Insecure,Brent Faiyaz
0SNybMfb3uFISmnYrIt7Gs,Liberate,Slipknot
7lPM8uXuIO5MDWv6L0TPaZ,"Fight On, Fighter",for KING & COUNTRY
7kxfWvj6u9oWQ5C36kMtGb,Watch Over You,Alter Bridge
1ibeKVCiXORhvUpMmtsQWq,Pieces,Sum 41
0d2svMT7Gaisn7RY4cJRDN,Forgiven,Crowder
4UZ946wdMb9zmtdtrRz6rg,Nola (feat. Khary & Hello Oshay),Kota the Friend
7rAUH8YZRvGyZ5wmoKjYbG,So I Met Someone,VHS Collection
3v2XiE8ztYHOsrjIBN4Xh2,Again,Flyleaf
6q4XLE5WeOBWftoc9gTl2P,No Surprise,Daughtry
198qSChSMQFuSimdeeY9gK,Vasos Vacíos - Remasterizado 2008,Los Fabulosos Cadillacs
3sPpTsMNzlyJJx9LLJFT0e,TalkTalk,A Perfect Circle
12OkZyDWNBLUqoReoseGrc,Rhymes Like Dimes,MF DOOM
2FWmKZ3kNbVsKGhuNHsltW,Brooklyn Zoo,Ol' Dirty Bastard
3oZUlZMXkj51AyYG8lGaE7,Shut Me Up,Mindless Self Indulgence
0aocB2ukxn2Gy663wEEW3j,VIVID DREAMS,KAYTRANADA
3R73Y7X53MIQZWnKloWq5i,Monte Carlo (feat. WET),Toro y Moi
4V3E6xAnGspUos2Sx74w6n,Lech,Slipknot
5fdzPMOxUqVJYSzTP5cFP7,Gemini Feed,BANKS
6xLlFIY9nuri5BR0Cp84ea,Re-Education (Through Labor),Rise Against
6M9vEm3Cy3PHr3QkXRX6x3,Unbreakable,Fireflight
68x16tb33FQdWyiOaZYteP,There Is Power,Lincoln Brewster
0p7H3kcuqKSzrJhEEAQZKc,Devil Without a Cause,Kid Rock
7sZCAHP2duHwr5M5K7lHsb,Selfish,Slum Village
2f9VEEmi8ZtPfwPdCa2mFb,Can't Knock The Hustle,Weezer
3ajnLvUV6cZiKtij8q0tzx,You,11:11
1l32mo5oW5oIRRjNnVJBNR,Come Together,The Internet
7bdUH0npz854dv3plG8ieT,Saint Cecilia,Foo Fighters
3ZcoXVmncagpSSmEFBncTS,You're Not My Kind,Five Finger Death Punch
0SaEmR2rdtfsZawPjMYkWg,Put Your Money on Me,Arcade Fire
4vnLdmUdkOworoveEzpEST,She Sells Sanctuary,The Cult
1nULBrlzWatdcjA2ZctIMv,Labios Rotos - Live,Zoé
6holGuk1jKHTdWyWBOZi8l,My Generation,Limp Bizkit
1L0vIfsP5YzIrPc9sByRgI,Cross Your Mind,Sabrina Claudio
3b6yQRfPf0wPiEKCTA46ZO,Strong Enough,Matthew West
2akr5IEj1pJSAVeosnwH7q,Lost And Lonely,Aaron Lewis
5nkYDYUSb1bvLJ4nP8CnQ1,"No Light, No Light",Florence + The Machine
5LWKsMeXaYBoKzCHk8syQy,Rockets (feat. Moe Moks),LION BABE
7elvVSpLm4Wjq0mZQ3CLym,Stronger on Your Own,Disturbed
7iHpX7m9owsqawBy008yvF,Against The Wall - Acoustic Version,Seether
2S4CfxZG29GZWwDeMtBq2R,I Just Wanna Run,The Downtown Fiction
2UPgm4O9SMP4gate9cSY3w,Back for More,Five Finger Death Punch
14g6foD6sxO1qgkDKuPgWv,Swingin Party - 2008 Remaster,The Replacements
4ToYlykhwpW98KtMIGnWQK,Ocean Breathes Salty,Modest Mouse
4m0Vgr48VFaMYw0Sp1ozJu,Bodysnatchers,Radiohead
7Fu8J4ddQBl9zf1tUbXrMc,Feel It,TobyMac
5f7CQQlWscLYxkdzaKWx5Q,What It Takes,Adelitas Way
1KQxH1Z1BiSo3MMukVpRfl,The Dope Show,Marilyn Manson
5aHZnvy8EqhViyoJo971Wy,Amen,for KING & COUNTRY
0CBLqGc1esSZ5dM2gOZHsU,Talk to Me,Run The Jewels
1pHPpLVH2XEN0xYRoQs4wq,Word Up!,Korn
6NAmbftWAovcMCnJzDCFsU,Let It Die,Three Days Grace
66Xoy2shVLpqTMvcziDCUy,Hotel Yorba,The White Stripes
12VPr7FUnYrSB3GX77ymJm,Low Tide,DRAMA
25EgA1A1OZBRw25Mjyw08g,Get Up! (feat. Skrillex),Korn
6p3yxt0uJJshAS3CT0znQg,Tú Sí Sabes Quererme (feat. Los Macorinos),Natalia Lafourcade
5GxqKrG0zeKA8uYJMjXwj9,Rock the House,Gorillaz
5uunXHE4kIW6uS4HWAXaOQ,Silvera,Gojira
6Zj3YsYfj8YTY9aGMDnpn8,Hot Dog,Limp Bizkit
0d8aJLKZI1r4uOSLZBJaBK,The River,Good Charlotte
545qISq6Oh05QSMBVLQXg6,If I Fall,The Story So Far
286ek1kspX7VFaheXFSvPk,Make Me Bad,Korn
2PiQfbqUmOfRf3vQbrHKVj,Covet,Basement
2UslPu1Jo7jIiUchu9QvPv,Coupe Se' Yern,Smino
4Dq75eGDLZGM9EGP0XHbo2,Trying Not to Love You,Nickelback
5Rv2Qybimpsp9hzFnMQBYN,Thank God I Got Her,Jonny Diaz
7lYrz70DntWR7o8Sqfz0Ok,The Sound Of Truth,As I Lay Dying
4cb4NOBdcYhSGnFPHVaXga,Rock Bottom,Five Finger Death Punch
11i33j50Gsr90pRoDJBrEA,Chic 'N' Stu,System Of A Down
3xzAbYFelfFdMUC9St64ga,Idea,The O'My's
4QbraaiC4oHW1qmWy7M3AI,December (feat. Luca),anders
4MbV8zrWudQflnbiIzp29t,Acid Raindrops,People Under The Stairs
6U8wLl0pMsgS1Lcql3nQjH,Ttktv,Injury Reserve
472mFdP6wkHO6xzKn5F4et,Troublemaker,Grizfolk
1JcGNoiwifg0MdJMVgJQYx,Get Free,The Vines
41cxe6eOzzQS6odQk6fNdp,GREAT NIGHT (feat. Shovels & Rope),NEEDTOBREATHE
22Ntyke0ZDZy2Uuf8BEDkU,Dam That River,Alice In Chains
0cqkujgud4p3rTT5yJ4dz3,From Can to Can't,Corey Taylor
72u90GcBbVRTpuMcIpOC0f,Hello Euphoria,Turnover
3EpHSpT2YH5maBzBJqtkcB,Wild,Trevor Daniel
6VGKfZmYkkMsd2pij0jNiF,Sooner Or Later,Breaking Benjamin
68Z6NhvWtLRNpK9O8fkije,Speculate,Xavier Omär
5imUTBF35uIoABlV9g9da2,Fall In Love,Phantogram
0fjMXEy7uQIMtGlhHfzqXh,Sweet Dreams (Are Made Of This),Weezer
4jKq1e80xAYixkIwt6YyV1,Brick,Ben Folds Five
4BTMGOsnbzI76XYTxAn5K8,Come Here,Sabrina Claudio
51R5mPcJjOnfv9lKY1u5sW,Never Meant,American Football
6zROcM9OvgYBjvnOnJ6nHE,Learn To Live,Bad Wolves
2jPQpbzZd90opXN0cBOspe,Naive,RKCB
5y1iInKBJiE9Qfi4eKOal9,Love Lost,The Temper Trap
3F2Fp02Tqe5JNDjnLwQXt8,Spotless Mind,Jhene Aiko
6jAAYLKxXPyeEoddXu6Gf7,Worn,Tenth Avenue North
2b86QdcYHnO4YRXqfqlmGH,I Dare You,Shinedown
3O5JIwSON3KBaoyMUsjLjn,Midnight Mischief - Tom Misch Remix,Jordan Rakei
3GAOWYNUBehaZD7FhBjgdW,Perdida,Biig Piig
033nWyoCpD9u4RvdkVu20v,Another Level,Hollywood Undead
1yIMrzF45Ven2FzPFAr0Gg,Mr. Doctor Man,Palaye Royale
16lPj311efhVdbwPrTgTHl,Life Is Confusing,Langhorne Slim
4vBlxgG7iM8WwjLMHKpNkm,When I'm With Him,Empress Of
0HxKVc6xb4WFhWRDzlj7sS,The Words I Would Say,Sidewalk Prophets
5j7gLuOsBOyqooruGxX4nx,Taking Over Me,Evanescence
6ubqrTIJwspBSqx8XQHN2K,Mayhem,Halestorm
6ejOqrr7r2LcUDxIqZyygp,I Don't Know,Nick Hakim
1ocR8gUE4fBfNJZtBr0TFQ,Ricochet,Starset
7mMLKwFMq8STlXOBexSwqf,Who I Am,Toro y Moi
3wJJPeMhR7A8t2AkCoP9Ma,Cry For You,Lecrae
0sXQaKPTlutIBYnwZqOn2I,Shut Up And Groove,Masego
61b8dII0C3ybIRdQY6dl3d,Caffeine,Foreign Air
48Kb9uoqEL9G1gIePMUwSw,This High,The Man Who
418gyIJdAZSZisVdzDXLNc,Wild Horses,The Sundays
3RHN9QQ2Kb1olDJc7EqU5o,Lift Off (feat. Chino Moreno and Machine Gun Kelly),Mike Shinoda
5DJTYOAHZEKjNqXpOwnomi,None Shall Pass,Aesop Rock
2a3t5UK8jQQyR2Ew0RivEt,Drugs,Adam Jensen
6kNMg11e0ApnTmExdayfA1,Crowded Places,BANKS
6jK4ybz93tWYjRJwjM9GSW,Birthday Boy (feat. Zack Villere),tobi lou
0HgDYi8pYbkYYvatcNsrQZ,Cry Out To Jesus,Third Day
7fzvzPBf0cpCzNP90TWozA,You And I,The Revivalists
0LjgvrBY5f4QFLvCicT1NJ,Stronger,Mandisa
42Kv1RoTAm09FeytxiuZIB,Knife Prty,Deftones
3Il1ess0dinvEagLM3dTzG,BULLETS,KAYTRANADA
763LDHO3wYOI7GzXS7uBwU,The Evil Has Landed,Queens of the Stone Age
0LD5KOEiegITINNgwiEwUh,Let It Go,The Story So Far
1N3OTRDeaeTcybizwQ6vB3,Contagious,Night Riots
2fz0ZdAu8kcqdXQ3IuN3YP,Rock Bottom,Modern Baseball
6yZAdQyPJtXjATvAT8ERQg,Coolie High,Camp Lo
3qEOommLiDYvxoZfsB3ONu,Drops In the Ocean,Hawk Nelson
60PZUWKsJC52uXaPlPcEVf,Meat Grinder,Madvillain
09jPXOz0LS0kpqmkQRaFPO,Help Is On The Way,Rise Against
0m7mTaFGMiKI3rBJpYknip,Hands Held High,Linkin Park
2kK1E173PhbzW8MayYfxs3,Whiskey And You,Aaron Lewis
6QbI1KSaDQhftv6aGHT5vn,Bodys,Car Seat Headrest
3WmCYEdm997RjT6ZOoF15C,Beautiful Day,Jamie Grace
6Xio661Y2iL7SDKFFOG9cv,Who Got Da Props,Black Moon
3aN2V18W3EiW7eg5tHALpF,We're In This Together,Nine Inch Nails
2S8sebSU3YRqFdD7IZw7le,My Skin My Logo,Solange
5ZbJR1AfdOsvsYNuCvgqKX,I'M DEAD,Duckwrth
3fXY1GLVF8QmzbTfNTTaFr,Praise,Sevendust
36QwvXHlo8kqob3AmH1Z3I,"Thank You - Recorded Live At Esplanade Arts & Heritage Centre, Medicine Hat, Alberta, Canada on April 27, 2011",Chris Cornell
0H24AD2xn4Nh2fysnZiqRl,Otherside Of Paradise,The Revivalists
0DlgK6jvsAK8eaaWg6k22q,Fatty Boom Boom,Die Antwoord
2Xr7HgmjHFmS2DAvRphBQc,Pram,Omar Apollo
1Jj35pWytKHrwh36IanRVh,Fly On the Wall,Thousand Foot Krutch
09hCjCYUFFzb85ScMxBhYy,Amor Malo,Omar Apollo
16EpIUM2ctRKZBltHR2Jrb,Every Second,From Ashes to New
3z53rfQOg6Eb5pBCRsd7Uu,Pennyroyal Tea,Nirvana
2pAho4WqtK5hQtgImHzT74,Brendan's Death Song,Red Hot Chili Peppers
2HIU8kiFo9sB5ih05q8wgP,Here Without You - Acoustic,3 Doors Down
3kNVYo6BJE9AENxzokM9YC,Muerte En Hawaii,Calle 13
7pI31mg1XsAPJCB6gQJSxK,PULL UP,ABRA
2hsf7VvrBm44soR5rtDVXw,If It Takes a Lifetime,Jason Isbell
2j1zYaCXkvrMjz7JCvccJi,No Less,SG Lewis
35u3Isd3DuXKAEC7JCC0lB,Somos Dos,Bomba Estéreo
6HmWy7ttkeZGG2KEtt8AqX,Rules,6LACK
2nX2TPYt4QOuRdCfbPFq9o,Gentle on My Mind,Robert Ellis
6464bMSfD7yFD2BFDsavFL,Rich Girl Mood,Dounia
3wo2vH5125yYbkxSRxyI6O,Gretel,(Sandy) Alex G
7gV7j4aFSU93vQC9d67rt5,Buzzing in the Light,Dr. Dog
5Yfq9uugLFchtFymQQWxgt,I Got The Juice (feat. Pharrell Williams),Janelle Monáe
01nkjRsgpYwtbH94l7y4cg,Itchin' on a Photograph,Grouplove
3rJAP9G6hjx2kN8Jsvas09,Great I Am,New Life Worship
0Zr8z1TgQl27P3qYqQltG2,I Just Wanna...,Elijah Blake
4VLViQtnHrWrDdDoigG3dR,The Kids Are Alright,Chloe x Halle
6KnNDix4Owr4vNmsPhLmxD,Feel So Numb,Rob Zombie
5PwYjgarLEkKReQl66kOEH,King of My Heart,Kutless
4J9qfNgyYFAkUK8oIOohN1,The Fixer,Pearl Jam
3IRovqSVYx3CNtDWRebsET,Alive - 2006 Remaster,P.O.D.
5GXXgD0V3Hfz0Q3SzxWGGn,My Imagination (feat. dvsn),Majid Jordan
7dveZsk7FG3K9uHCpUOh5A,1999 (feat. Lloyd),Big K.R.I.T.
0kJSz8ENF9QUcBmhBvIROi,Commitment,Sanctus Real
40rLQPqZXJ0nSIwOZJ8608,Smile,Kota the Friend
36e7JUxXMV4mO4ZJWjBuSa,Last of My Kind,Jason Isbell and the 400 Unit
2kxwahjnNGkqBWgHs8pHdk,Droppin' Plates,Disturbed
6wNwHBUjsessjRioNVFbaO,Sour Girl,Stone Temple Pilots
672N8DGGTOLCOgWe0koX5g,I Wanna Be Your Dog,The Stooges
4uc4dKehCiytR5NLTSGJXu,"Got Me Wrong - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains
2F4JaV4P4zajoAiUkHD36b,Just Sayin/I Tried,The Internet
5koyOdvQU9AUgPMA14N4mD,Young,Hollywood Undead
1TGcnUxYcBZAcXBKtwwTZP,Stand By Me,Weezer
28Bao9cmaIMsqxragOM8ba,Courageous,Casting Crowns
6fIZxVeVNdjeZjX2Q1YAaA,She Sells Sanctuary (2009 Re-master),The Cult
7FkyQsWH9mmxoYLCNj4f8y,Fire Water Burn,Bloodhound Gang
473xAny4InLJTlWnUNEwZq,Impossible,Manafest
1R1yJO9oVNcq1ae8AZH0kT,Quicksand,The Story So Far
5tA3oQh58iYSdJWhSw0yJV,Settling,Summer Walker
4VGvosVIeFMCUwHibq7a9Z,Encore,Red Hot Chili Peppers
